rhsa,package,cve,source,url,status_code,error_detail
RHSA-2022:1537,gzip,CVE-2022-1271,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:1537.json,200,
RHSA-2022:2201,rsync,CVE-2018-25032,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:2201.json,200,
RHSA-2022:4799,rsyslog,CVE-2022-24903,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:4799.json,200,
RHSA-2022:4991,xz,CVE-2022-1271,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:4991.json,200,
RHSA-2022:5056,cups,CVE-2022-26691,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5056.json,200,
RHSA-2022:5095,"grub2, mokutil, shim, and shim-unsigned-x64",CVE-2021-3695,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5095.json,200,
RHSA-2022:5095,"grub2, mokutil, shim, and shim-unsigned-x64",CVE-2021-3696,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5095.json,200,
RHSA-2022:5095,"grub2, mokutil, shim, and shim-unsigned-x64",CVE-2021-3697,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5095.json,200,
RHSA-2022:5095,"grub2, mokutil, shim, and shim-unsigned-x64",CVE-2022-28733,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5095.json,200,
RHSA-2022:5095,"grub2, mokutil, shim, and shim-unsigned-x64",CVE-2022-28734,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5095.json,200,
RHSA-2022:5095,"grub2, mokutil, shim, and shim-unsigned-x64",CVE-2022-28735,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5095.json,200,
RHSA-2022:5095,"grub2, mokutil, shim, and shim-unsigned-x64",CVE-2022-28736,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5095.json,200,
RHSA-2022:5095,"grub2, mokutil, shim, and shim-unsigned-x64",CVE-2022-28737,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5095.json,200,
RHSA-2022:5311,libgcrypt,CVE-2021-40528,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5311.json,200,
RHSA-2022:5313,curl,CVE-2022-22576,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5313.json,200,
RHSA-2022:5313,curl,CVE-2022-27774,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5313.json,200,
RHSA-2022:5313,curl,CVE-2022-27776,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5313.json,200,
RHSA-2022:5313,curl,CVE-2022-27782,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5313.json,200,
RHSA-2022:5314,expat,CVE-2022-25313,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5314.json,200,
RHSA-2022:5314,expat,CVE-2022-25314,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5314.json,200,
RHSA-2022:5316,kernel,CVE-2020-28915,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5316.json,200,
RHSA-2022:5316,kernel,CVE-2022-27666,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5316.json,200,
RHSA-2022:5317,libxml2,CVE-2022-29824,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5317.json,200,
RHSA-2022:5319,vim,CVE-2022-1621,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5319.json,200,
RHSA-2022:5319,vim,CVE-2022-1629,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5319.json,200,
RHSA-2022:5564,kernel,CVE-2022-1729,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5564.json,200,
RHSA-2022:5564,kernel,CVE-2022-49044,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5564.json,200,
RHSA-2022:5809,pcre2,CVE-2022-1586,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5809.json,200,
RHSA-2022:5813,vim,CVE-2022-1785,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5813.json,200,
RHSA-2022:5813,vim,CVE-2022-1897,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5813.json,200,
RHSA-2022:5813,vim,CVE-2022-1927,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5813.json,200,
RHSA-2022:5818,openssl,CVE-2022-1292,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5818.json,200,
RHSA-2022:5818,openssl,CVE-2022-2068,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5818.json,200,
RHSA-2022:5818,openssl,CVE-2022-2097,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5818.json,200,
RHSA-2022:5819,kernel,CVE-2022-1012,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5819.json,200,
RHSA-2022:5819,kernel,CVE-2022-32250,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5819.json,200,
RHSA-2022:5819,kernel,CVE-2022-49541,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:5819.json,200,
RHSA-2022:6159,curl,CVE-2022-32206,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:6159.json,200,
RHSA-2022:6159,curl,CVE-2022-32208,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:6159.json,200,
RHSA-2022:6180,rsync,CVE-2022-29154,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:6180.json,200,
RHSA-2022:6206,systemd,CVE-2022-2526,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:6206.json,200,
RHSA-2022:6457,python3,CVE-2015-20107,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:6457.json,200,
RHSA-2022:6457,python3,CVE-2022-0391,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:6457.json,200,
RHSA-2022:6460,kernel,CVE-2022-21123,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:6460.json,200,
RHSA-2022:6460,kernel,CVE-2022-21125,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:6460.json,200,
RHSA-2022:6460,kernel,CVE-2022-21166,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:6460.json,200,
RHSA-2022:6460,kernel,CVE-2022-48943,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:6460.json,200,
RHSA-2022:6460,kernel,CVE-2022-49557,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:6460.json,200,
RHSA-2022:6460,kernel,CVE-2022-49722,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:6460.json,200,
RHSA-2022:6463,gnupg2,CVE-2022-34903,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:6463.json,200,
RHSA-2022:6778,bind,CVE-2022-38177,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:6778.json,200,
RHSA-2022:6778,bind,CVE-2022-38178,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:6778.json,200,
RHSA-2022:6878,expat,CVE-2022-40674,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:6878.json,200,
RHSA-2022:7089,libksba,CVE-2022-3515,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7089.json,200,
RHSA-2022:7105,gnutls,CVE-2022-2509,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7105.json,200,
RHSA-2022:7106,zlib,CVE-2022-37434,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7106.json,200,
RHSA-2022:7108,sqlite,CVE-2020-35525,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7108.json,200,
RHSA-2022:7108,sqlite,CVE-2020-35527,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7108.json,200,
RHSA-2022:7110,kernel,CVE-2022-0494,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7110.json,200,
RHSA-2022:7110,kernel,CVE-2022-1353,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7110.json,200,
RHSA-2022:7110,kernel,CVE-2022-23816,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7110.json,200,
RHSA-2022:7110,kernel,CVE-2022-23825,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7110.json,200,
RHSA-2022:7110,kernel,CVE-2022-2588,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7110.json,200,
RHSA-2022:7110,kernel,CVE-2022-28693,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7110.json,200,
RHSA-2022:7110,kernel,CVE-2022-29900,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7110.json,200,
RHSA-2022:7110,kernel,CVE-2022-29901,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7110.json,200,
RHSA-2022:7110,kernel,CVE-2022-49610,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7110.json,200,
RHSA-2022:7110,kernel,CVE-2022-49611,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7110.json,200,
RHSA-2022:7110,kernel,CVE-2022-50053,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7110.json,200,
RHSA-2022:7110,kernel,CVE-2022-50054,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7110.json,200,
RHSA-2022:7110,kernel,CVE-2022-50055,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7110.json,200,
RHSA-2022:7111,samba,CVE-2022-32742,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7111.json,200,
RHSA-2022:7464,protobuf,CVE-2021-22570,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7464.json,200,
RHSA-2022:7482,qt5,CVE-2022-25255,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7482.json,200,
RHSA-2022:7514,fribidi,CVE-2022-25308,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7514.json,200,
RHSA-2022:7514,fribidi,CVE-2022-25309,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7514.json,200,
RHSA-2022:7514,fribidi,CVE-2022-25310,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7514.json,200,
RHSA-2022:7585,libtiff,CVE-2022-0561,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7585.json,200,
RHSA-2022:7585,libtiff,CVE-2022-0562,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7585.json,200,
RHSA-2022:7585,libtiff,CVE-2022-0865,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7585.json,200,
RHSA-2022:7585,libtiff,CVE-2022-0891,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7585.json,200,
RHSA-2022:7585,libtiff,CVE-2022-0908,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7585.json,200,
RHSA-2022:7585,libtiff,CVE-2022-0909,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7585.json,200,
RHSA-2022:7585,libtiff,CVE-2022-0924,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7585.json,200,
RHSA-2022:7585,libtiff,CVE-2022-1355,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7585.json,200,
RHSA-2022:7585,libtiff,CVE-2022-22844,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7585.json,200,
RHSA-2022:7594,poppler,CVE-2022-27337,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7594.json,200,
RHSA-2022:7622,unbound,CVE-2019-25033,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7622.json,200,
RHSA-2022:7622,unbound,CVE-2022-30698,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7622.json,200,
RHSA-2022:7622,unbound,CVE-2022-30699,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7622.json,200,
RHSA-2022:7645,openjpeg2,CVE-2022-1122,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7645.json,200,
RHSA-2022:7683,kernel,CVE-2020-36516,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2020-36558,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2021-30002,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2021-3640,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2021-47099,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2021-47103,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2021-47107,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2021-47213,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2021-47378,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2021-47580,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2021-47639,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2021-47649,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2021-47657,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-0168,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-0617,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-0854,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-1016,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-1048,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-1055,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-1158,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-1184,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-1263,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-1280,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-1852,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-20368,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-20572,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-2078,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-21499,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-2153,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-23960,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-24448,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-2503,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-2586,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-26373,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-2639,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-27950,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-28390,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-28893,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-2938,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-29581,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-3107,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-36946,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-48735,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-48738,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-48765,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-48786,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-48912,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-48915,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-48918,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-48943,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49044,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49060,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49063,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49066,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49086,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49122,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49123,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49129,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49130,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49145,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49156,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49158,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49160,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49175,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49199,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49235,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49238,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49259,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49263,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49268,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49272,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49288,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49290,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49292,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49343,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49347,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49349,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49374,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49378,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49398,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49404,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49409,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49426,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49433,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49515,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49534,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49536,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49537,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49538,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49541,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49543,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49559,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49561,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49584,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49605,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49606,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49610,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
RHSA-2022:7683,kernel,CVE-2022-49611,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2022:7683.json,200,
