uic,unit,mcn,maint_act_sts,maint_act_dttm
00246,AIMD NAS NORTH ISLAN,1V54H78,IW,2024-12-04 06:30:59
00246,AIMD NAS NORTH ISLAN,00JQJCS,IW,2024-12-04 11:15:59
00246,AIMD NAS NORTH ISLAN,P9A2R9P,M9,2024-12-04 10:26:59
00246,AIMD NAS NORTH ISLAN,P9A2R9P,IW,2024-12-04 13:00:59
00246,AIMD NAS NORTH ISLAN,P9A2AGR,M8,2024-11-12 13:46:59
00246,AIMD NAS NORTH ISLAN,P9A2AGR,M3,2024-12-04 13:00:59
00246,AIMD NAS NORTH ISLAN,P9A2AGR,IW,2024-12-04 13:05:59
00246,AIMD NAS NORTH ISLAN,P9A2AGR,WS,2024-12-04 13:10:59
00246,AIMD NAS NORTH ISLAN,4HJR3BO,IW,2024-12-04 07:00:59
00246,AIMD NAS NORTH ISLAN,1V54H78,M3,2024-12-04 13:00:59
00246,AIMD NAS NORTH ISLAN,40BEIOX,WP,2024-12-04 09:30:59
00246,AIMD NAS NORTH ISLAN,MARAM70,M8,2024-12-04 13:11:59
00246,AIMD NAS NORTH ISLAN,SALDA60,M8,2024-12-04 13:13:59
00246,AIMD NAS NORTH ISLAN,P9A2R50,WP,2024-12-03 13:46:59
00246,AIMD NAS NORTH ISLAN,P9A1X24,WP,2024-12-03 13:47:59
00246,AIMD NAS NORTH ISLAN,40BEIOX,IW,2024-12-04 14:30:59
00246,AIMD NAS NORTH ISLAN,1V54H78,IW,2024-12-04 14:39:59
00246,AIMD NAS NORTH ISLAN,40BEIOX,WP,2024-12-04 19:00:59
00246,AIMD NAS NORTH ISLAN,P9A2NLF,M3,2024-11-05 00:01:55
00246,AIMD NAS NORTH ISLAN,1V54H78,M3,2024-12-04 20:15:59
00246,AIMD NAS NORTH ISLAN,P9A2QAR,M3,2024-12-04 12:45:59
00246,AIMD NAS NORTH ISLAN,P9AZWPD,M3,2024-10-11 10:45:59
00246,AIMD NAS NORTH ISLAN,P9AZWPD,IW,2024-12-05 06:30:59
00246,AIMD NAS NORTH ISLAN,40BEIOX,IW,2024-12-05 06:30:59
00246,AIMD NAS NORTH ISLAN,4HJQYUJ,WP,2024-12-02 07:30:59
00246,AIMD NAS NORTH ISLAN,P9A1FXS,WP,2023-10-24 13:44:59
00246,AIMD NAS NORTH ISLAN,P9A2QAR,IW,2024-12-05 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2QT9,M3,2024-12-02 05:45:00
00246,AIMD NAS NORTH ISLAN,P9A2QTP,M3,2024-12-02 05:46:00
00246,AIMD NAS NORTH ISLAN,P9A2BSS,M3,2024-12-04 12:45:59
00246,AIMD NAS NORTH ISLAN,P9A2PJK,M3,2024-12-02 12:45:59
00246,AIMD NAS NORTH ISLAN,MARAM70,M3,2024-12-04 15:17:59
00246,AIMD NAS NORTH ISLAN,P9A2R50,M6,2024-12-03 15:00:59
00246,AIMD NAS NORTH ISLAN,P9AZWPD,WS,2024-12-05 06:45:59
00246,AIMD NAS NORTH ISLAN,P9A2QAR,WS,2024-12-05 08:00:59
00246,AIMD NAS NORTH ISLAN,P9A2RCH,A1,2024-12-05 09:33:00
00246,AIMD NAS NORTH ISLAN,00JQL2J,A1,2024-12-05 09:42:00
00246,AIMD NAS NORTH ISLAN,00JQL2J,M3,2024-12-05 09:42:59
00246,AIMD NAS NORTH ISLAN,00JQEDL,M3,2024-12-02 09:00:59
00246,AIMD NAS NORTH ISLAN,00JQEDL,IW,2024-12-05 08:10:59
00246,AIMD NAS NORTH ISLAN,P9A2MX9,M3,2024-12-04 12:45:59
00246,AIMD NAS NORTH ISLAN,P9A2RDT,A1,2024-12-05 10:16:00
00246,AIMD NAS NORTH ISLAN,P9A2MX9,IW,2024-12-05 10:00:59
00246,AIMD NAS NORTH ISLAN,P9A2BSS,IW,2024-12-05 08:00:59
00246,AIMD NAS NORTH ISLAN,MARAM70,IW,2024-12-05 09:15:59
00246,AIMD NAS NORTH ISLAN,P9A2RDY,A1,2024-12-05 10:33:00
00246,AIMD NAS NORTH ISLAN,P9A2NLF,IW,2024-12-05 06:30:59
00246,AIMD NAS NORTH ISLAN,1V54H78,IW,2024-12-05 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2LM7,M9,2024-10-17 13:02:59
00246,AIMD NAS NORTH ISLAN,P9A2MX9,M3,2024-12-05 10:45:59
00246,AIMD NAS NORTH ISLAN,P9A2BSS,M3,2024-12-05 10:45:59
00246,AIMD NAS NORTH ISLAN,P9A2NLF,M3,2024-12-05 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A2QRG,M3,2024-11-26 10:05:00
00246,AIMD NAS NORTH ISLAN,P9A1XQL,M3,2024-12-04 12:45:59
00246,AIMD NAS NORTH ISLAN,P9A2REF,A1,2024-12-05 07:30:00
00246,AIMD NAS NORTH ISLAN,P9A2REG,A1,2024-12-05 07:30:00
00246,AIMD NAS NORTH ISLAN,P9A2QFV,M3,2024-11-22 09:46:59
00246,AIMD NAS NORTH ISLAN,P9A2QFV,IW,2024-12-05 09:40:59
00246,AIMD NAS NORTH ISLAN,P9A2LM7,IW,2024-12-05 11:30:59
00246,AIMD NAS NORTH ISLAN,1U15CGT,A1,2024-12-05 12:55:00
00246,AIMD NAS NORTH ISLAN,40BEIPG,WT,2024-12-04 11:46:59
00246,AIMD NAS NORTH ISLAN,4HJQYUJ,WT,2024-12-05 07:27:59
00246,AIMD NAS NORTH ISLAN,P9A2Q04,WP,2024-12-03 13:00:59
00246,AIMD NAS NORTH ISLAN,P9A2BSS,IW,2024-12-05 11:45:59
00246,AIMD NAS NORTH ISLAN,P9A28N9,M8,2024-11-12 13:49:59
00246,AIMD NAS NORTH ISLAN,P9A2MX9,IW,2024-12-05 11:45:59
00246,AIMD NAS NORTH ISLAN,P9A28N9,IW,2024-12-05 11:45:59
00246,AIMD NAS NORTH ISLAN,P9A1XQL,IW,2024-12-05 11:45:59
00246,AIMD NAS NORTH ISLAN,P9A2NLF,IW,2024-12-05 11:45:59
00246,AIMD NAS NORTH ISLAN,P9A2PCV,M5,2024-11-20 13:43:59
00246,AIMD NAS NORTH ISLAN,1U15CGT,M3,2024-12-05 12:55:59
00246,AIMD NAS NORTH ISLAN,SALDA60,M3,2024-12-04 15:18:59
00246,AIMD NAS NORTH ISLAN,P9A2PTC,M9,2024-11-15 11:19:07.273000
00246,AIMD NAS NORTH ISLAN,P9A2PTC,IW,2024-12-05 11:37:59
00246,AIMD NAS NORTH ISLAN,P9A2QGW,M9,2024-11-22 12:33:59
00246,AIMD NAS NORTH ISLAN,P9A2QGW,IW,2024-12-05 11:16:59
00246,AIMD NAS NORTH ISLAN,MARAM70,M8,2024-12-05 10:45:59
00246,AIMD NAS NORTH ISLAN,MARAM70,M3,2024-12-05 15:21:59
00246,AIMD NAS NORTH ISLAN,MARAM70,IW,2024-12-05 15:22:59
00246,AIMD NAS NORTH ISLAN,1U15CGT,M8,2024-12-05 14:09:59
00246,AIMD NAS NORTH ISLAN,1U15CGT,M3,2024-12-05 15:00:59
00246,AIMD NAS NORTH ISLAN,00JQL2J,M8,2024-12-05 09:46:59
00246,AIMD NAS NORTH ISLAN,1U15CGT,IW,2024-12-05 17:20:59
00246,AIMD NAS NORTH ISLAN,SALDA60,IW,2024-12-05 14:35:59
00246,AIMD NAS NORTH ISLAN,00JQL2J,M3,2024-12-05 18:50:59
00246,AIMD NAS NORTH ISLAN,P9A2MX9,M3,2024-12-05 13:30:59
00246,AIMD NAS NORTH ISLAN,4HJR3BO,M3,2024-12-04 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A2LM7,M3,2024-12-05 12:30:59
00246,AIMD NAS NORTH ISLAN,P9A2LM7,IW,2024-12-06 07:00:59
00246,AIMD NAS NORTH ISLAN,P9A2RHJ,A1,2024-12-06 07:28:00
00246,AIMD NAS NORTH ISLAN,P9A2RHH,A1,2024-12-06 07:27:00
00246,AIMD NAS NORTH ISLAN,1XLQ4ZE,M3,2024-11-21 09:16:59
00246,AIMD NAS NORTH ISLAN,P9A2PCV,M3,2024-12-05 13:30:59
00246,AIMD NAS NORTH ISLAN,P9A200N,WP,2024-11-12 09:45:59
00246,AIMD NAS NORTH ISLAN,00JQJCS,M3,2024-12-04 13:35:59
00246,AIMD NAS NORTH ISLAN,P9A2PTC,M5,2024-12-05 11:42:59
00246,AIMD NAS NORTH ISLAN,P9A2NLF,M3,2024-12-05 13:00:59
00246,AIMD NAS NORTH ISLAN,P9A2J98,M9,2024-09-18 11:30:00
00246,AIMD NAS NORTH ISLAN,40BEIOX,CT,2024-12-05 07:30:59
00246,AIMD NAS NORTH ISLAN,P9A2PTC,IW,2024-12-06 07:10:59
00246,AIMD NAS NORTH ISLAN,478RI8G,M3,2024-11-26 21:45:59
00246,AIMD NAS NORTH ISLAN,P9A2RHE,M3,2024-12-06 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2RHE,IW,2024-12-06 07:30:59
00246,AIMD NAS NORTH ISLAN,P9A2Q32,M3,2024-11-19 08:06:59
00246,AIMD NAS NORTH ISLAN,A150097,M3,2024-11-13 12:16:59
00246,AIMD NAS NORTH ISLAN,P9A2RHJ,M3,2024-12-06 07:37:49.980000
00246,AIMD NAS NORTH ISLAN,P9A2RHJ,IW,2024-12-06 08:30:59
00246,AIMD NAS NORTH ISLAN,P9A2RHH,M3,2024-12-06 07:38:33.970000
00246,AIMD NAS NORTH ISLAN,P9A2RHH,IW,2024-12-06 08:31:59
00246,AIMD NAS NORTH ISLAN,P9A2RDY,M3,2024-12-05 10:49:08.180000
00246,AIMD NAS NORTH ISLAN,P9A2RDT,M3,2024-12-05 10:36:36.636000
00246,AIMD NAS NORTH ISLAN,P9A1X24,M6,2024-12-03 15:00:59
00246,AIMD NAS NORTH ISLAN,P9A2RJD,A1,2024-12-06 10:38:00
00246,AIMD NAS NORTH ISLAN,P9A2PCV,IW,2024-12-06 08:00:59
00246,AIMD NAS NORTH ISLAN,P9A200N,IW,2024-12-06 07:30:59
00246,AIMD NAS NORTH ISLAN,P9A2MX9,IW,2024-12-06 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2NLF,IW,2024-12-06 06:30:59
00246,AIMD NAS NORTH ISLAN,1XLQ4ZE,IW,2024-12-06 08:01:59
00246,AIMD NAS NORTH ISLAN,4HJR3BO,IW,2024-12-06 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2NLF,M3,2024-12-06 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A2MX9,M3,2024-12-06 10:45:59
00246,AIMD NAS NORTH ISLAN,0C2CDER,A1,2024-12-06 11:59:00
00246,AIMD NAS NORTH ISLAN,P9A2MX9,IW,2024-12-06 11:45:59
00246,AIMD NAS NORTH ISLAN,P9A2NLF,IW,2024-12-06 11:45:59
00246,AIMD NAS NORTH ISLAN,40BEHP4,WP,2024-10-30 12:15:59
00246,AIMD NAS NORTH ISLAN,00JQL2J,IW,2024-12-06 06:30:59
00246,AIMD NAS NORTH ISLAN,00JQL2J,M3,2024-12-06 13:00:59
00246,AIMD NAS NORTH ISLAN,40BEIOX,IW,2024-12-06 08:47:59
00246,AIMD NAS NORTH ISLAN,SALDA60,M3,2024-12-05 20:33:59
00246,AIMD NAS NORTH ISLAN,P9A2RKS,A1,2024-12-06 14:28:00
00246,AIMD NAS NORTH ISLAN,00JQJCS,IW,2024-12-06 08:00:59
00246,AIMD NAS NORTH ISLAN,00JQ379,M3,2024-10-31 11:30:59
00246,AIMD NAS NORTH ISLAN,P9A2RKY,A1,2024-12-06 14:38:00
00246,AIMD NAS NORTH ISLAN,40BEHFP,WP,2024-10-28 10:30:59
00246,AIMD NAS NORTH ISLAN,40BEHFP,IW,2024-12-06 15:15:59
00246,AIMD NAS NORTH ISLAN,P9A2RKY,M9,2024-12-06 14:38:59
00246,AIMD NAS NORTH ISLAN,P9A2RKY,IW,2024-12-06 15:53:59
00246,AIMD NAS NORTH ISLAN,00JQ379,IW,2024-12-06 14:30:59
00246,AIMD NAS NORTH ISLAN,P9A2RKS,M9,2024-12-06 14:28:59
00246,AIMD NAS NORTH ISLAN,P9A2RKS,IW,2024-12-06 16:01:59
00246,AIMD NAS NORTH ISLAN,P9A2RKY,M3,2024-12-06 16:03:59
00246,AIMD NAS NORTH ISLAN,P9A2RKS,M5,2024-12-06 16:06:59
00246,AIMD NAS NORTH ISLAN,P9A2RKS,IW,2024-12-06 17:06:59
00246,AIMD NAS NORTH ISLAN,P9A2RKY,IW,2024-12-06 17:03:59
00246,AIMD NAS NORTH ISLAN,1IIQOZN,M8,2024-10-18 19:47:59
00246,AIMD NAS NORTH ISLAN,00JQL2J,IW,2024-12-06 13:30:59
00246,AIMD NAS NORTH ISLAN,SALDA60,IW,2024-12-06 14:30:59
00246,AIMD NAS NORTH ISLAN,00JQ379,M8,2024-12-06 16:20:59
00246,AIMD NAS NORTH ISLAN,P9A2RL8,A1,2024-12-09 05:35:00
00246,AIMD NAS NORTH ISLAN,40BEIOX,WP,2024-12-06 12:47:59
00246,AIMD NAS NORTH ISLAN,P9A2MX9,M3,2024-12-06 12:45:59
00246,AIMD NAS NORTH ISLAN,P9A1VKW,M3,2024-11-15 13:30:59
00246,AIMD NAS NORTH ISLAN,P9A2RN8,M3,2024-12-09 07:28:00
00246,AIMD NAS NORTH ISLAN,00JPPTD,M9,2024-07-18 13:01:59
00246,AIMD NAS NORTH ISLAN,00JPPTD,IW,2024-12-09 07:30:59
00246,AIMD NAS NORTH ISLAN,P9A2RPH,A1,2024-12-09 08:26:00
00246,AIMD NAS NORTH ISLAN,P9A2RPJ,A1,2024-12-09 08:28:00
00246,AIMD NAS NORTH ISLAN,P9A2RPH,M3,2024-12-09 08:27:59
00246,AIMD NAS NORTH ISLAN,P9A2RPH,IW,2024-12-09 08:28:59
00246,AIMD NAS NORTH ISLAN,P9A2RPJ,M3,2024-12-09 08:28:59
00246,AIMD NAS NORTH ISLAN,P9A2RPJ,IW,2024-12-09 08:29:59
00246,AIMD NAS NORTH ISLAN,P9A1VKW,IW,2024-12-09 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A1VKW,M3,2024-12-09 08:15:59
00246,AIMD NAS NORTH ISLAN,P9A2RBK,A1,2024-12-09 09:06:00
00246,AIMD NAS NORTH ISLAN,P9A2RNQ,A1,2024-12-09 07:50:59
00246,AIMD NAS NORTH ISLAN,P9A28N9,M8,2024-12-05 13:30:59
00246,AIMD NAS NORTH ISLAN,P9A2RNC,M3,2024-12-09 07:34:00
00246,AIMD NAS NORTH ISLAN,P9A2RBK,M3,2024-12-09 09:06:59
00246,AIMD NAS NORTH ISLAN,P9A2RPW,A1,2024-12-09 09:22:00
00246,AIMD NAS NORTH ISLAN,P9A2RPK,A1,2024-12-09 09:32:00
00246,AIMD NAS NORTH ISLAN,P9A2RN5,A1,2024-12-09 06:46:00
00246,AIMD NAS NORTH ISLAN,P9A2BSS,M3,2024-12-05 13:30:59
00246,AIMD NAS NORTH ISLAN,40BEHP4,WT,2024-12-06 13:03:59
00246,AIMD NAS NORTH ISLAN,1IIQOZN,M3,2024-12-06 19:08:59
00246,AIMD NAS NORTH ISLAN,P9A2MX9,IW,2024-12-09 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2BSS,IW,2024-12-09 09:30:59
00246,AIMD NAS NORTH ISLAN,P9A1VKW,IW,2024-12-09 08:30:59
00246,AIMD NAS NORTH ISLAN,P9A28N9,IW,2024-12-09 09:15:59
00246,AIMD NAS NORTH ISLAN,P9A2RPW,M3,2024-12-09 09:31:16.473000
00246,AIMD NAS NORTH ISLAN,P9A2RPW,IW,2024-12-09 10:30:59
00246,AIMD NAS NORTH ISLAN,P9A1VKW,M3,2024-12-09 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A2RR2,A1,2024-12-09 11:38:00
00246,AIMD NAS NORTH ISLAN,P9A2RQZ,A1,2024-12-09 11:35:00
00246,AIMD NAS NORTH ISLAN,P9A2MX9,M3,2024-12-09 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A2RR9,A1,2024-12-09 11:49:00
00246,AIMD NAS NORTH ISLAN,P9A28N9,M3,2024-12-09 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A2RR2,M3,2024-12-09 11:44:28.230000
00246,AIMD NAS NORTH ISLAN,P9A2RR2,IW,2024-12-09 11:46:59
00246,AIMD NAS NORTH ISLAN,P9A2RQZ,M3,2024-12-09 11:44:31.773000
00246,AIMD NAS NORTH ISLAN,P9A2RQZ,IW,2024-12-09 11:48:59
00246,AIMD NAS NORTH ISLAN,P9A2NLF,M3,2024-12-06 12:45:59
00246,AIMD NAS NORTH ISLAN,4HJRAE9,A1,2024-12-09 12:26:00
00246,AIMD NAS NORTH ISLAN,P9A2081,M3,2024-11-25 11:13:59
00246,AIMD NAS NORTH ISLAN,P9A2RQZ,WP,2024-12-09 11:49:59
00246,AIMD NAS NORTH ISLAN,P9A2RR2,WP,2024-12-09 11:47:59
00246,AIMD NAS NORTH ISLAN,P9A2RN8,IW,2024-12-09 08:00:59
00246,AIMD NAS NORTH ISLAN,P9A2RNC,IW,2024-12-09 09:00:59
00246,AIMD NAS NORTH ISLAN,P9A2MX9,IW,2024-12-09 11:45:59
00246,AIMD NAS NORTH ISLAN,P9A2RRW,A1,2024-12-09 12:38:00
00246,AIMD NAS NORTH ISLAN,P9A2Q04,M6,2024-12-05 14:15:59
00246,AIMD NAS NORTH ISLAN,P9A1VLY,M8,2024-08-02 10:15:59
00246,AIMD NAS NORTH ISLAN,P9A1VLY,M3,2024-12-09 12:40:59
00246,AIMD NAS NORTH ISLAN,00JQJCS,WP,2024-12-06 14:31:59
00246,AIMD NAS NORTH ISLAN,P9A2RQ4,A1,2024-12-09 10:05:00
00246,AIMD NAS NORTH ISLAN,00JQJCS,WT,2024-12-09 12:57:59
00246,AIMD NAS NORTH ISLAN,P9A28N9,IW,2024-12-09 11:45:59
00246,AIMD NAS NORTH ISLAN,40BEIOX,IW,2024-12-09 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A1VLY,IW,2024-12-09 12:50:59
00246,AIMD NAS NORTH ISLAN,P9A1VKW,IW,2024-12-09 11:45:59
00246,AIMD NAS NORTH ISLAN,P9A2NLF,IW,2024-12-09 11:45:59
00246,AIMD NAS NORTH ISLAN,P9A1VLY,M3,2024-12-09 13:30:59
00246,AIMD NAS NORTH ISLAN,1IIQOZN,IW,2024-12-09 09:30:59
00246,AIMD NAS NORTH ISLAN,P9A2RL8,M3,2024-12-09 05:49:11.436000
00246,AIMD NAS NORTH ISLAN,00JQL2J,M3,2024-12-06 19:30:59
00246,AIMD NAS NORTH ISLAN,P9A2MX9,WS,2024-12-09 12:30:59
00246,AIMD NAS NORTH ISLAN,1IIQOZN,M3,2024-12-09 13:30:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,WS,2024-12-04 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A2RNQ,M3,2024-12-09 09:15:00.390000
00246,AIMD NAS NORTH ISLAN,1V54EU6,M3,2024-12-03 13:29:59
00246,AIMD NAS NORTH ISLAN,1V54EU6,IW,2024-12-09 17:45:59
00246,AIMD NAS NORTH ISLAN,P9A2RNQ,IW,2024-12-09 16:30:59
00246,AIMD NAS NORTH ISLAN,P9A2RNQ,WS,2024-12-09 17:59:59
00246,AIMD NAS NORTH ISLAN,1IIQOZN,IW,2024-12-09 14:18:59
00246,AIMD NAS NORTH ISLAN,00JQL2J,IW,2024-12-09 14:00:59
00246,AIMD NAS NORTH ISLAN,P9A1VLY,IW,2024-12-09 13:40:59
00246,AIMD NAS NORTH ISLAN,00JQL2J,M3,2024-12-09 20:30:59
00246,AIMD NAS NORTH ISLAN,P9A1VLY,M3,2024-12-09 19:00:59
00246,AIMD NAS NORTH ISLAN,P9A2RNC,WP,2024-12-09 12:30:59
00246,AIMD NAS NORTH ISLAN,4HJRAE9,M3,2024-12-09 12:26:59
00246,AIMD NAS NORTH ISLAN,P9A2RVE,M3,2024-12-10 06:30:00
00246,AIMD NAS NORTH ISLAN,P9A2RVK,A1,2024-12-10 08:19:00
00246,AIMD NAS NORTH ISLAN,P9A2RVN,A1,2024-12-10 08:23:00
00246,AIMD NAS NORTH ISLAN,P9A2RVP,A1,2024-12-10 08:31:00
00246,AIMD NAS NORTH ISLAN,P9A2RVR,A1,2024-12-10 08:37:00
00246,AIMD NAS NORTH ISLAN,P9A2RVV,A1,2024-12-10 08:42:00
00246,AIMD NAS NORTH ISLAN,P9A2RVZ,A1,2024-12-10 08:54:00
00246,AIMD NAS NORTH ISLAN,P9A2RW0,A1,2024-12-10 08:49:00
00246,AIMD NAS NORTH ISLAN,P9A2RW1,A1,2024-12-10 08:59:00
00246,AIMD NAS NORTH ISLAN,P9A2RW2,A1,2024-12-10 09:00:00
00246,AIMD NAS NORTH ISLAN,00JQEDL,CT,2024-12-05 08:15:59
00246,AIMD NAS NORTH ISLAN,P9A2RW8,A1,2024-12-10 09:02:00
00246,AIMD NAS NORTH ISLAN,00JQEDL,IW,2024-12-10 08:30:59
00246,AIMD NAS NORTH ISLAN,P9A2RVN,M3,2024-12-10 08:23:59
00246,AIMD NAS NORTH ISLAN,P9A2RW0,M3,2024-12-10 08:49:59
00246,AIMD NAS NORTH ISLAN,P9A2RVV,M3,2024-12-10 08:42:59
00246,AIMD NAS NORTH ISLAN,P9A2RVR,M3,2024-12-10 08:37:59
00246,AIMD NAS NORTH ISLAN,P9A2RVP,M3,2024-12-10 08:31:59
00246,AIMD NAS NORTH ISLAN,P9A2RWE,A1,2024-12-10 09:15:00
00246,AIMD NAS NORTH ISLAN,P9A2RU4,A1,2024-12-10 06:48:00
00246,AIMD NAS NORTH ISLAN,P9A1TLB,M8,2024-03-12 12:30:59
00246,AIMD NAS NORTH ISLAN,P9A2RNC,IW,2024-12-10 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2RWT,A1,2024-12-10 07:30:00
00246,AIMD NAS NORTH ISLAN,P9A2RWX,A1,2024-12-10 06:30:00
00246,AIMD NAS NORTH ISLAN,P9A2RWY,A1,2024-12-10 06:30:00
00246,AIMD NAS NORTH ISLAN,P9A2RWZ,A1,2024-12-10 09:35:00
00246,AIMD NAS NORTH ISLAN,P9A2RX1,A1,2024-12-10 09:39:00
00246,AIMD NAS NORTH ISLAN,P9A2RW5,A1,2024-12-10 09:00:00
00246,AIMD NAS NORTH ISLAN,P9A2RX4,A1,2024-12-10 09:44:00
00246,AIMD NAS NORTH ISLAN,P9A2R7G,M9,2024-12-03 12:51:00
00246,AIMD NAS NORTH ISLAN,P9A2N0Y,M3,2024-10-29 09:51:00
00246,AIMD NAS NORTH ISLAN,P9A2RX2,A1,2024-12-10 09:16:59
00246,AIMD NAS NORTH ISLAN,P9A2N14,M3,2024-10-29 10:04:00
00246,AIMD NAS NORTH ISLAN,P9A2RB0,M9,2024-12-04 12:33:00
00246,AIMD NAS NORTH ISLAN,P9A2R7H,M9,2024-12-03 12:53:00
00246,AIMD NAS NORTH ISLAN,P9A2RX2,M3,2024-12-10 09:17:59
00246,AIMD NAS NORTH ISLAN,P9A2RX2,IW,2024-12-10 09:20:59
00246,AIMD NAS NORTH ISLAN,P9A2RJD,M3,2024-12-06 10:38:59
00246,AIMD NAS NORTH ISLAN,P9A2RJD,IW,2024-12-10 09:30:59
00246,AIMD NAS NORTH ISLAN,P9A2RUZ,A1,2024-12-10 07:35:00
00246,AIMD NAS NORTH ISLAN,P9A2FLN,M3,2024-11-18 14:05:59
00246,AIMD NAS NORTH ISLAN,P9A2FLN,IW,2024-12-10 08:00:59
00246,AIMD NAS NORTH ISLAN,P9A2RW5,M3,2024-12-10 09:44:38.106000
00246,AIMD NAS NORTH ISLAN,P9A2RZN,M3,2024-12-10 11:11:07.846000
00246,AIMD NAS NORTH ISLAN,P9A2RW5,IW,2024-12-10 10:45:59
00246,AIMD NAS NORTH ISLAN,P9A2S06,A1,2024-12-10 07:30:00
00246,AIMD NAS NORTH ISLAN,P9A2S06,M3,2024-12-10 11:22:59
00246,AIMD NAS NORTH ISLAN,P9A2RX2,WP,2024-12-10 09:21:59
00246,AIMD NAS NORTH ISLAN,40BEIOX,WP,2024-12-09 13:00:59
00246,AIMD NAS NORTH ISLAN,P9A2RWE,M3,2024-12-10 09:15:59
00246,AIMD NAS NORTH ISLAN,P9A2RWE,IW,2024-12-10 09:30:59
00246,AIMD NAS NORTH ISLAN,P9A2FLN,M3,2024-12-10 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A2Q04,M3,2024-12-09 12:42:59
00246,AIMD NAS NORTH ISLAN,00JQLS2,A1,2024-12-10 12:15:00
00246,AIMD NAS NORTH ISLAN,P9A2R6S,M3,2024-12-03 07:00:00
00246,AIMD NAS NORTH ISLAN,40BEIOX,IW,2024-12-10 10:00:59
00246,AIMD NAS NORTH ISLAN,P9A2RNC,WP,2024-12-10 09:15:59
00246,AIMD NAS NORTH ISLAN,P9A2S16,A1,2024-12-10 12:26:00
00246,AIMD NAS NORTH ISLAN,P9A2RWE,M5,2024-12-10 09:35:59
00246,AIMD NAS NORTH ISLAN,P9A2RWE,IW,2024-12-10 12:00:59
00246,AIMD NAS NORTH ISLAN,MACD402,WP,2024-12-03 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A1VLY,IW,2024-12-10 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2FLN,IW,2024-12-10 11:45:59
00246,AIMD NAS NORTH ISLAN,P9A2RNC,IW,2024-12-10 10:00:59
00246,AIMD NAS NORTH ISLAN,P9A2RUZ,M3,2024-12-10 10:38:18.553000
00246,AIMD NAS NORTH ISLAN,P9A2RUZ,IW,2024-12-10 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A2Q04,IW,2024-12-10 11:45:59
00246,AIMD NAS NORTH ISLAN,4HJRAE9,IW,2024-12-10 07:00:59
00246,AIMD NAS NORTH ISLAN,00JQL2J,IW,2024-12-10 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2S20,A1,2024-12-10 13:07:00
00246,AIMD NAS NORTH ISLAN,P9A1TLB,IW,2024-12-10 09:30:59
00246,AIMD NAS NORTH ISLAN,00JQL2J,M3,2024-12-10 13:30:59
00246,AIMD NAS NORTH ISLAN,P9A2MX9,WP,2024-12-09 14:08:59
00246,AIMD NAS NORTH ISLAN,P9A2GMZ,WP,2024-10-10 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A2QAR,WP,2024-12-05 09:30:59
00246,AIMD NAS NORTH ISLAN,P9A0A39,WP,2024-11-25 13:30:59
00246,AIMD NAS NORTH ISLAN,P9A1TLB,M3,2024-12-10 14:00:59
00246,AIMD NAS NORTH ISLAN,40BEHFP,WP,2024-12-06 15:30:59
00246,AIMD NAS NORTH ISLAN,P9A1VLY,M3,2024-12-10 13:00:59
00246,AIMD NAS NORTH ISLAN,40BEHFP,IW,2024-12-10 14:30:59
00246,AIMD NAS NORTH ISLAN,40BEIOX,WP,2024-12-10 12:00:59
00246,AIMD NAS NORTH ISLAN,40BEIOX,IW,2024-12-10 19:15:59
00246,AIMD NAS NORTH ISLAN,P9A1TLB,IW,2024-12-10 14:30:59
00246,AIMD NAS NORTH ISLAN,00JQL2J,IW,2024-12-10 14:00:59
00246,AIMD NAS NORTH ISLAN,P9A1VLY,IW,2024-12-10 15:00:59
00246,AIMD NAS NORTH ISLAN,00JQL2J,M3,2024-12-10 20:30:59
00246,AIMD NAS NORTH ISLAN,P9A1VLY,M3,2024-12-10 21:00:59
00246,AIMD NAS NORTH ISLAN,P9A1TLB,M3,2024-12-10 20:00:59
00246,AIMD NAS NORTH ISLAN,0C2CDER,M3,2024-12-06 11:59:59
